# Constructed from biom file
#OTU ID	SCSL1	SCSL2	SCSL3	HNSPL21	LDL37	LDL38	MGLL6	SCBL22	SCBL23	SCBL24	SCML31	SCML32	SCML33	SCQGL34	SCQGL35	SCSPL12	SCSPL13	SCSPL14	SXBL40	SXBL41	SXBL42	SXSPL17	SXSPL18	WHSPL27	WHSPL28	WHSPL29	LDL39	SXSPL16	HNSPL19	MGLL4	SCQGL36	HNSPL20	MGLL5
otu00096	1.0	2.0	0.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	36.0	0.0	29.0	0.0
otu00097	0.0	0.0	0.0	0.0	42.0	1.0	0.0	0.0	5.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	28.0	23.0	18.0	0.0	0.0	26.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
otu00099	1.0	2.0	0.0	0.0	30.0	42.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	40.0	0.0	1.0	12.0
otu00100	0.0	0.0	0.0	0.0	114.0	2.0	0.0	0.0	6.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	1.0	1.0
otu00101	0.0	0.0	6.0	1.0	3.0	1.0	0.0	2.0	2.0	17.0	0.0	0.0	0.0	0.0	6.0	0.0	81.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	2.0	0.0
otu00102	0.0	0.0	0.0	1.0	45.0	2.0	3.0	1.0	1.0	3.0	0.0	0.0	1.0	12.0	36.0	1.0	2.0	0.0	11.0	2.0	0.0	3.0	1.0	0.0	9.0	11.0	1.0	0.0	10.0	1.0	6.0	9.0	0.0
otu00103	2.0	0.0	0.0	0.0	4.0	7.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	45.0	0.0	0.0	20.0
otu00104	0.0	4.0	0.0	0.0	1.0	14.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	35.0	0.0	0.0	23.0
otu00105	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	18.0	7.0	0.0	7.0	0.0	0.0	13.0	18.0	0.0	0.0	11.0	0.0
otu00106	0.0	0.0	0.0	5.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	14.0	63.0	51.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00107	0.0	0.0	0.0	0.0	62.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	5.0	20.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	1.0	46.0	6.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
otu00108	0.0	0.0	0.0	0.0	0.0	123.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	0.0	1.0	0.0
otu00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	40.0	36.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	8.0	0.0	0.0	1.0	0.0	0.0
otu00110	0.0	0.0	0.0	0.0	2.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00111	1.0	0.0	0.0	0.0	8.0	65.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	24.0	1.0	0.0	3.0
otu00112	1.0	1.0	0.0	1.0	5.0	0.0	0.0	14.0	1.0	0.0	17.0	7.0	15.0	2.0	0.0	11.0	4.0	1.0	0.0	0.0	8.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00113	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	81.0	0.0	0.0	0.0	1.0	0.0	1.0
otu00114	1.0	0.0	0.0	3.0	1.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	16.0	28.0	4.0	44.0	0.0
otu00115	0.0	0.0	1.0	1.0	27.0	1.0	1.0	2.0	8.0	2.0	0.0	0.0	0.0	7.0	20.0	0.0	1.0	0.0	15.0	3.0	0.0	1.0	2.0	0.0	10.0	10.0	0.0	6.0	6.0	0.0	15.0	1.0	0.0
otu00116	1.0	1.0	0.0	0.0	5.0	0.0	13.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	27.0	0.0	0.0	5.0
otu00117	0.0	3.0	0.0	0.0	5.0	5.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	12.0
otu00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00119	0.0	0.0	0.0	2.0	31.0	2.0	0.0	1.0	5.0	2.0	0.0	0.0	0.0	21.0	28.0	0.0	5.0	2.0	3.0	5.0	0.0	1.0	3.0	0.0	16.0	7.0	0.0	3.0	3.0	2.0	10.0	0.0	0.0
otu00120	0.0	0.0	0.0	0.0	45.0	1.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00121	1.0	1.0	1.0	0.0	10.0	0.0	95.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0
otu00122	2.0	10.0	0.0	0.0	2.0	47.0	35.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0
otu00123	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	42.0	28.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00124	0.0	0.0	0.0	1.0	2.0	2.0	1.0	8.0	0.0	1.0	9.0	10.0	10.0	1.0	0.0	11.0	5.0	1.0	0.0	0.0	9.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
otu00126	0.0	0.0	0.0	0.0	24.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	13.0	14.0	1.0	0.0	2.0	5.0	2.0	1.0	1.0	4.0	1.0	4.0	0.0	0.0	7.0	3.0	0.0	20.0	8.0	0.0
otu00127	0.0	0.0	0.0	10.0	2.0	0.0	0.0	7.0	4.0	6.0	0.0	9.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	0.0	15.0	0.0	0.0	4.0	0.0
otu00128	0.0	0.0	0.0	0.0	5.0	1.0	0.0	4.0	1.0	0.0	11.0	13.0	9.0	0.0	0.0	8.0	6.0	1.0	0.0	0.0	13.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00129	0.0	0.0	0.0	2.0	38.0	3.0	0.0	3.0	3.0	10.0	0.0	0.0	0.0	10.0	16.0	0.0	1.0	1.0	3.0	3.0	0.0	0.0	5.0	1.0	7.0	4.0	0.0	0.0	1.0	0.0	12.0	1.0	0.0
otu00130	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	11.0	0.0	0.0	0.0	14.0	10.0	0.0	2.0	0.0	0.0	12.0	13.0	0.0	0.0	15.0	0.0
otu00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	4.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	43.0	31.0	4.0	0.0	0.0	1.0	1.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
otu00132	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	65.0	1.0	18.0	0.0
otu00133	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0
otu00134	0.0	0.0	0.0	0.0	9.0	1.0	1.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00135	1.0	1.0	0.0	0.0	2.0	75.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	18.0	0.0	0.0	4.0
otu00136	0.0	1.0	0.0	0.0	0.0	2.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	27.0
otu00137	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	62.0	39.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00138	0.0	0.0	1.0	2.0	7.0	2.0	3.0	2.0	15.0	1.0	0.0	0.0	0.0	5.0	15.0	1.0	1.0	2.0	4.0	6.0	0.0	1.0	4.0	1.0	4.0	2.0	0.0	0.0	2.0	1.0	16.0	1.0	0.0
otu00139	0.0	0.0	83.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00140	1.0	0.0	0.0	7.0	2.0	0.0	0.0	8.0	1.0	0.0	14.0	7.0	13.0	0.0	0.0	13.0	6.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00141	0.0	0.0	0.0	0.0	1.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	38.0
otu00142	1.0	0.0	0.0	0.0	40.0	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	44.0	0.0	1.0	5.0
otu00143	8.0	35.0	4.0	0.0	0.0	0.0	0.0	3.0	8.0	7.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
otu00144	0.0	0.0	0.0	4.0	15.0	3.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	3.0	21.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	7.0	0.0	6.0	2.0	1.0	6.0	4.0	0.0	17.0	3.0	0.0
otu00145	0.0	0.0	0.0	2.0	3.0	0.0	0.0	6.0	0.0	0.0	8.0	6.0	17.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	19.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00146	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	26.0	0.0	0.0	0.0	0.0	1.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
otu00147	3.0	0.0	1.0	2.0	2.0	0.0	0.0	14.0	0.0	1.0	7.0	11.0	5.0	1.0	0.0	3.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
otu00148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0
otu00149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
otu00150	1.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	2.0	1.0	3.0	5.0	5.0	0.0	0.0	11.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00151	1.0	0.0	1.0	0.0	5.0	59.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	5.0	0.0	1.0	1.0	2.0	1.0
otu00152	1.0	0.0	0.0	2.0	4.0	0.0	0.0	9.0	0.0	0.0	7.0	5.0	12.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00153	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	11.0	7.0	11.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00154	4.0	32.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
otu00155	0.0	7.0	5.0	0.0	3.0	1.0	5.0	2.0	23.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	4.0	3.0	11.0	1.0	1.0
otu00156	1.0	9.0	1.0	0.0	4.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	20.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	32.0	0.0	2.0
otu00157	1.0	3.0	0.0	0.0	3.0	6.0	38.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	1.0	0.0	14.0
otu00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00159	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	54.0	0.0	20.0	0.0
otu00160	0.0	2.0	2.0	0.0	12.0	33.0	12.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	8.0	1.0	0.0	5.0
otu00161	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	7.0	5.0	0.0	4.0	0.0	0.0	10.0	12.0	0.0	0.0	17.0	0.0
otu00162	0.0	0.0	0.0	0.0	7.0	10.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	50.0	1.0	0.0	4.0
otu00163	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	20.0	0.0	1.0	0.0
otu00164	0.0	0.0	0.0	2.0	2.0	0.0	1.0	7.0	1.0	1.0	6.0	12.0	6.0	0.0	0.0	17.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00165	0.0	1.0	1.0	0.0	26.0	10.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	31.0	0.0	0.0	7.0
otu00166	8.0	50.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00167	0.0	1.0	3.0	0.0	13.0	6.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	1.0
otu00168	14.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	1.0
otu00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
otu00170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0
otu00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
otu00172	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	14.0	2.0	0.0	1.0	0.0	0.0	8.0	13.0	0.0	0.0	9.0	0.0
otu00173	0.0	0.0	0.0	1.0	4.0	0.0	0.0	4.0	1.0	2.0	6.0	7.0	6.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00174	4.0	0.0	36.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
otu00175	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	7.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	20.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0
otu00176	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	67.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
otu00177	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	25.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0
otu00178	0.0	0.0	0.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	1.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	37.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00179	0.0	0.0	0.0	0.0	9.0	2.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	2.0	0.0
otu00180	0.0	0.0	0.0	0.0	2.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
otu00181	0.0	3.0	0.0	1.0	2.0	0.0	0.0	4.0	0.0	0.0	6.0	6.0	5.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00182	0.0	1.0	1.0	0.0	20.0	35.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	1.0	6.0	2.0	1.0	4.0
otu00183	0.0	0.0	0.0	2.0	3.0	0.0	0.0	9.0	0.0	0.0	6.0	11.0	8.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00184	0.0	0.0	0.0	3.0	1.0	0.0	1.0	4.0	0.0	1.0	6.0	7.0	9.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	12.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	31.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
otu00186	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	4.0	8.0	5.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	6.0	18.0	0.0	1.0	1.0	0.0	0.0	8.0	0.0
otu00187	0.0	2.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0
otu00188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
otu00189	7.0	22.0	3.0	1.0	0.0	9.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0
otu00190	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	24.0	0.0	0.0	0.0	9.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
otu00191	1.0	1.0	0.0	0.0	1.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	13.0
otu00192	19.0	3.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
otu00193	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	22.0	27.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
otu00194	1.0	1.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	4.0
otu00195	1.0	1.0	0.0	0.0	0.0	6.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	6.0
